tweet_id,user_name,text,latitude,longitude,sentiment
473709241505558528,coco,why me lol,33.69311877,-117.96427617,3.0
473709241484587008,Ramiro Hernandez jr,@BDAngel23 awwww you gay :/,33.98566179,-118.21419343,0
473709242738679808,athena ,take * wtf,34.0338149,-118.1562726,-4.0
473709243577540608,Maria Valenzuela,@Ieohyuk @nmal_kpop for real! Gonna go to bed.  ,34.0694941,-118.2151743,0
473709243464302592,SenseiJefeSwaggy,@heymikkixoxo I mail you the donation ? o.o,33.53757423,-117.13063101,0
473709244064100352,"",@Kortnee_Nelson @BrianKingII ,33.87118629,-118.33538789,0
473709244886175744,Nina $alluzzo,Goodnight txts  http://t.co/xvZNviTTFU,34.10552223,-118.21097316,0
473709246480007168,Chef,Hello Cynthia ,34.0544161,-117.66180916,0
473709246245511168,Joseph Saenz,@Bigbootyarce for what ??no invite ? You hate my guts? Why? k,34.0070907,-117.9592375,-1.0
473709247142707201,RobertIsMyWorld,Ooh fckk nooo !!,33.8680108,-118.0809972,0
473709247306276864,David Akinshilo,@rauul_2 @LORDASVP @45_Pound_Carr arent your ppl suppose to love El pollo loco,34.249225,-118.521486,3.0
473709247562125312,L,@_bradoo #peacedeebo,33.97979972,-117.9747807,0
473709251471237121,Amanda Cash,@xo_gabbi love you forever. ,34.054945,-117.1402324,3.0
473709251769024512,Thuggish,Ha ha...oh no,33.98377852,-118.03972016,1.0
473709252930838528,Young Sinatra,@Veedethe: I've always wanted to do acid am I a bad person for that idk idc same here lol,34.20206723,-118.44067106,0.0
473709253316726785,lucas,I never wanna come off as needy,33.94119199,-118.35393877,-2.0
473709253794869248,Graves,@Guera_Unica Your sweet lol,34.0748631,-117.7546329,2.5
473709253195489280,"",@KyrellNaope @MyoniSimone_,34.20006252,-118.57372283,0
473709254637916161,TROYNATHAN  ,@keemhatesyou who needs hands when you have a hijab,34.18008375,-118.38689064,0
473709255418474496,ugly,Just cause I'm nice,34.05463615,-117.70993279,3.0
473709256051396608,trillicent,Overnight shift round two runnin on about 5 hours of sleep let's see how this goes,33.68881634,-117.99805666,0
473709256391135232,This Guy,Come thru,33.7465635,-117.9088348,0
473709256818970624, Lilliee,@hydroponic_464 let's get down then pussy.,34.1157027,-118.18982016,0
473709256609660928,Kristen Vande,@emilyreikes it's so sad,33.71327413,-117.79269576,-2.0
473709259633348609,Robert,"Screw ""bae's"" it had to be a babe and no one else can have that title ",34.11130926,-117.64592157,-1.0
473709260677713920,MegLove,@kwyn_ sell them too me,33.69689038,-117.98109974,0
473709263282376705,Ceesirr,I work now wth,34.07458409,-117.39307746,0
473709264012201984,Allan ,Doger game was fun with Le Haynas,34.0493277,-118.3044649,4.0
473709264028987392,"","""@DanaraDoee: ""He say she say , whoopty whoop"". You better tell em nugget  shit had me weak asf.""",34.0605018,-118.262139,-1.3333333333333333
473709270853095424,"",@AllHailDomo:  http://t.co/oQqoQap1Eo,33.98224538,-117.73580794,0
473709270463426560,Bass_Kiitty ,@dirtysouth @djtommytrash @AvalonHollywood  http://t.co/9xXmC5Wz3V,33.86750592,-118.26655782,0
473709272048496640,kdollas,Lmfaooo he said is it wierd I can crack my nose,33.9275684,-118.3425632,0
473709272275353600,lil moco,@wenchbucket I got my ak-47,34.13586121,-117.6064606,0
473709273340317696, ,Love my nails,34.27781754,-118.54308426,3.0
473709274137255937,Day,@ItssLibb nooo lol,33.9180756,-117.1665405,3.0
473709274032377856,maximillian macias,@gwennstefani_ false I know three ,33.93675848,-117.9650007,0
473709275324219393,This Guy,Nude,33.7465635,-117.9088348,0
473709275420717056,2CUPB,Prayin for miss Weems rn,33.5865427,-117.1906209,-2.0
473709278637719552,Eqleema,@ariibarak786 @aveista_786 HOW COME YOU NEVER SNEAK ME OUT OF ELCO,34.205649,-118.533507,0
473709279254310913,ROWE,People happy bc they Instagram and vine famous! Get a real life and a job!,33.77487676,-118.17344447,3.0
473709282186121217,"",@alec_dibell IRRELEVANT! Hahahahahaha,33.80377852,-117.89415334,0
473709282597154816,Stacey Tovar,http://t.co/VWr4h60H1z My feelings exactly!,33.56918399,-117.70272035,0
473709284019019776,Austin Esparza ,@Ninaxbo0 those are my strongest subjects... xD honey I need luck but I'm aiming for an A or b,33.8159484,-117.9865999,2.5
473709284790779904,$$$,- your snapchat stories are super long sometimes ahaha,33.83892351,-117.20181692,3.0
473709288100073472,Jr.,Fuhhh hahahaha,34.2045901,-118.5014479,0
473709288116862976,j a s,@SavvWEST: Is monogamy for me? prolly not if u have to ask.,33.99907508,-118.39390445,0
473709289249320960,-,Fuck you essay.. That is all I have to say.,34.06301046,-118.22850553,-4.0
473709292256624640,kiistian,And it's only Monday ,33.82394917,-118.02451858,0
473709293217120256,ABCDEFGLMNbLOLLY, -_-,33.80349055,-117.91349985,0
473709294475419648,D'Lo,Finally heading home after a long day in the office.,34.17713171,-118.31237877,0
473709294890647552,ads,Jacob is too funny ,33.92072306,-118.00416028,4.0
473709295578542080,Annabellaa,"I really wanted to see, but some dumb asses fucked it up for us",34.12424913,-117.35853128,-3.5
473709295809220608,...,"",33.94132448,-118.23346677,0
473709296241242113,come in,Wtf sica...,33.7758068,-117.97259,-4.0
473709296887144448,Christina velasquez,It's just gets to a point when you really want your own space with your kids n hubby . I'm just tired we have to deal with some other bs,34.06409202,-117.72499058,-0.5
473709297281429504,"","If it doesn't make sense, find a way to give it sense.",33.95917734,-118.42000761,0
473709299882274816,Jeaux-seph,Lmao we all got food from her back to back hahahha @samrosalin @Evasive @Mister213,34.12859168,-117.24557829,4.0
473709302008389632,Daniela Bustamante,"I mean seriously, it never fails. I open up to someone, share everything with them and then they act as if I did something to them.",34.07273542,-117.32333957,-0.5
473709301995806720,jaime$$,lol I'll fall asleep anywhere at anytime,33.96017975,-118.39989032,0.5
473709301865775104,Cindy Caldera,@flikster161 @FunnyVines hahahaha that's so sad ,34.3171816,-118.4551341,-2.0
473709302968901632,Anthony,@Abacoot idk. Its still going,33.8116839,-118.0969222,0
473709304894087168,Just Us,@niara_mccauley you smart af tho,33.94891895,-118.29672189,1.0
473709305602924544,Alec Laguna ,@kaayyyj thanks kj ,33.76417056,-117.83280556,2.0
473709305430953985,Briana Cervantes,@IvanSavesTheDay it's cute though lol,33.950634,-118.0491205,2.5
473709308887056386,Steviee,"I've been spitting out blood all day, I hate wisdom teeth",33.95733416,-117.24957926,-3.0
473709308861894656,CAPITAL $TEEZE.,if you dont like me   then just lie to me,34.14901656,-117.44143149,-2.0
473709307645919232,Angel Landeros.,@taylorilianah11 @AshleyDelAlto @ASoulLikeReggie @Ron_Tortorello lmao that one takes it!!,33.9499532,-118.19181558,4.0
473709310573174784,"",@mccannyoustfu bruhhh lmao,33.87749143,-117.63081235,4.0
473709310975811584,Dilan,@skridjet: @Dilantara2 *cough cough* UR THIRSTY GO HOME,33.6970682,-117.79932291,0
473709312380911616,RE,Babbbbbbbe http://t.co/5OrdoREnOh,34.17780959,-118.35585744,0
473709313538916352,Pocahontas,Been waking up late these past 2 weeks,34.07313023,-118.29417366,0
473709314708733952,Abby Dixon,People need to understand what I mean when I say I like someone and when I say I dig them. There is a significant difference.,33.74208011,-118.10030473,1.5
473709314918457344,.MARIANNA.,I feel like I have the greatest friends ever.,34.0484857,-117.8534583,2.5
473709315019120640,m_boogs,Finna search for baja blast right now,34.09009009,-117.74757599,0
473709315535020032,HeidiHi,"I Will eat a salad, I will eat a salad, I will eat a salad. (For real can y'all move the cupcakes ) @SwingersDiner http://t.co/faKGuZihrE",34.07611837,-118.36470246,0
473709316466151424,Niaa,I can't sleep with socks on  #sorrynotsorry,33.84983995,-117.93515543,0
473709316923338752,Hannah,Im so salty towards deckard. Just sayin,34.0065686,-117.3642517,0
473709316961492993,jo_e,"",33.94035214,-118.21829896,0
473709317867057152,Christian Palmer,"Life's gunna have risks down the road, if you come across one and decide to ignore it then your not living life to the fullest. #TRUE",33.76422552,-117.83301082,-0.3333333333333333
473709318114537472,alessandra,all my love,34.0320911,-118.0185491,3.0
473709318890471424,$AVAGE,Goodnight mfs. You might want to check under yo bed for dem clowns,33.9293897,-118.1249488,1.0
473709319641239553,YSelle ,I feel numb,34.16646021,-118.38057387,-1.0
473709320618508288,Elana Kostbar,"Everytime I go shopping at @ShopGlendale I think of #Clueless.  Hey, who's watching the #Galleria? #cluelessquotes",34.0962276,-118.3516808,-2.0
473709320832425984,trillicent,I'm probably gonna die. That's how it's gonna go.,33.68878223,-117.99794661,-3.0
473709321461587968,_QuinnBrow,My most successful relationship was w/ Maravillas ... We was always doin somethin ,33.79187055,-118.19275047,3.0
473709324607307776,Phil Yu,Listening to throwbacks tonight lmao,34.21877738,-118.39269653,4.0
473709324905086978,Mario   ,nunca es tarde para terminar lo comenzado!,34.0669785,-118.032459,0
473709325211299840,sam,Jeannie is my girlfriend,34.17012327,-118.63144047,0
473709326331166721,Morgan Kramer,http://t.co/m3pU928wvq,34.1133454,-117.18036831,0
473709326612172801,Stoops,Mikey ,33.94348676,-118.34852851,0
473709329292349441,Jenn Em,Have you forgotten me yet?,34.05358814,-118.39291274,-1.0
473709329254596608,Daniel Minaj, http://t.co/AGYEeiwRdp,34.08574279,-118.17527415,0
473709330844250112,Ingrid Rivas,The sad fact that you're afraid to sleep in your own house ..,34.04857285,-118.33540096,-2.0
473709331171381249,BrentonLoveBN,@BiggPoppaa_ gross that made me not want to work in retail even more haha,34.16763604,-117.42669418,0.6666666666666666
473709332744245248,Its Herbb,Life  http://t.co/OIDmekS07W,33.99503649,-118.27654049,0
473709335030140928,Cesar Cervantes,@Babyshark95 I'm gonna go bug you.,33.91843678,-118.1194454,0
473709335814492160,Jessica Galvan,@briannnagalvan me first,33.92326543,-117.97960824,0
473709339530641408,junel,@martiniskawaii tapatio ,34.04846599,-118.18108365,0
473709340549840896,Casey,Is orange is the new black a good show?,34.25118882,-118.61088619,3.0
473709341431054336,Jordan,Why,33.9930756,-117.9465418,0
473709344849022976,Jake,@ayom32 @ him,34.02350536,-117.90367937,0
473709345679474689,Daniel Ayala ,"when you was mine I gave you good dick, and you know where it's still at girl",34.0769487,-117.9932755,-0.5
473709345801117696,Kilonu Maleko,@yf_trenton just stop replying,34.01704024,-117.04694348,-1.0
473709345956319232,                ,Why do people always do the most dumbest shit for attention like i DONT FUCKING UNDERSTAND,33.9265813,-118.2828521,-2.0
473709346946158592,~Meagen Sais~,No its not,34.0793847,-117.3761303,-1.0
473709350121271296,Sarah Michelle,OPTIMUS!,33.90457914,-117.85214952,0
473709353061859328,(30-26),What could go wrong?,34.1479997,-117.3397079,-2.0
473709354030354432,DEGENERTE PRINCE,@Celiii_: I really wanna make pancakes rn..I'm hungry     OMG ! That sounds amazing !!! Buttermilk w/ strawberries ,34.11962747,-117.35612702,4.0
473709354462367747,amber,Shit happens,33.784925,-118.26655301,-4.0
473709356593074176,Linetalaleomalie,Although Shia LaBeouf  isn't in the new Transformers movie ... I still wanna watch it ,33.83830067,-118.21950517,0
473709357029289984,Christian Palmer,@CPalms111 ,33.76423111,-117.83305637,0
473709357436522496,Jordan,Tf,33.9930756,-117.9465418,0
473709357767483392,Rico Suave,Rn http://t.co/0kmB6bvs5l,34.10728917,-117.87630071,0
473709358925508608,Nat ,I dont see,33.9784078,-117.3557998,0
473709363186507776,MAMASOTA,I'm so cold,33.9935187,-118.0787575,0
473709363677650944,Marina,"""@_Zumieh: missing somebody that probably doesn't even miss you is the worst feeling"" RFY",34.0106798,-117.6950893,-1.5
473709366487437312,"",#confessionhour I hate everyone but I just love everyone too so don't fuck with me but say hi too,33.83514984,-117.54181905,-1.3333333333333333
473709367217238016,Kimberlyyy(:,@C_loww @bl3unova lmao Karen ,33.94675391,-117.46806857,4.0
473709368345513984,YicKYeaK," everything bro, you're fuckin great get it in with @mickenzi66 tho",34.15163758,-117.4827474,3.0
473709372015915008,Jordan,Can't,33.9930756,-117.9465418,0
473709374444015616,JP,@wheresmolli so fun! Go to Washington/Oregon border near mt hood!,33.7737108,-117.82853501,4.0
473709374536286208,Amanda Cash,Gabbi is coming out with us FORSURE next time she said. ,34.054945,-117.1402324,0
473709375148654592,Taylor,@yaboyjayy_15: My phone slower than a lightskins replies hush ,33.84695695,-117.5503737,0
473709375995928576,cynthia,Planning to lose like 10 lbs this summer,33.73603511,-117.99767747,2.0
473709375916220416,Potrillo,Cuz Yesenia makes me happy ,33.94494816,-117.55884982,3.0
473709384485191680,Paullena,I just climb into your bed and cuddle with you all night.,33.8818932,-118.1195616,0
473709384678129664,Josh Figgs,Until the Ribbon Breaks crushing the Bootleg. @BOOTLEGtheater http://t.co/t2NiIeScqs,34.06729,-118.27215012,-1.0
473709385265332224,Wendy Wu ,Same fucking shit everytime fuck that I'm outz goodnight,34.0822044,-117.642469,-4.0
473709385563119617,David Rodriguez,Why do people feel the need to be 2faced,34.21693646,-118.58935682,0
473709386213642240,Erika Gallo,Hoping my rib pops in as I sleep.  night!,34.07523593,-118.21113533,2.0
473709386188455936,Jordan,I,33.993031,-117.9464474,0
473709388021383168,katy,@_iGetBuckets_  lol hey you said it not me,33.57242031,-117.58938789,3.0
473709388239089665,.MARIANNA.,@Aleeexxx12 i pulled a muscle.,34.0485084,-117.8534544,0
473709388339761152,isabel martinez,@IFistHoes I'll  you,34.04078167,-118.38237869,-2.0
473709391003131904,Rachel ,http://t.co/IDaPU3qZaj,33.83705499,-118.06980643,0
473709394694119424,ABCDEFGLMNbLOLLY,@AONTEUK @majunggg   55555555,33.80350117,-117.91350028,0
473709395944026112,Baby Sky,Nolan is mean.,34.13018507,-117.8772131,0
473709396090818561,"",What times senior breakfast ?,33.95086246,-118.03173741,0
473709397038731264,Dominic Avila,This girl from San Pedro told me that she looks forward to the farmers market every friday lmao the struggle couldn't be any more real,34.04459787,-118.11064574,1.0
473709398024417280,Erika,"That's fucking awkward, my cousin liked my picture of him on IG, watch him call my mom rn ",33.96771536,-118.22141389,-1.3333333333333333
473709398267686912,Khaleesi,Is it too late for my first #mcm  @_mightymou5e http://t.co/kre03EM0Ew,34.12178379,-117.78504396,0
473709398871666689,Chef,I hate being sick so much,34.05444376,-117.66182601,-2.5
473709400259952640,come in,SO CUTE,33.7758452,-117.9726168,2.0
473709400289320960,Marcy Arias,I kinda miss my grandma I had so many plans for her and my baby boy but I guess if she chose to leave then what can I do?,34.14061156,-118.22035997,-1.5
473709401400827905,carolina., http://t.co/UKUd1HixK0,34.08777951,-118.17681969,0
473709401308921856,gillian,"So much happened within the span of like one hour, my brain hurts ",33.82803487,-118.35892624,0.0
473709402482946048,T R E W x U N O,That was fun. Good night. Haha.,34.24375001,-118.41150113,3.3333333333333335
473709403271462913,J a z z y ,So negative,34.32417463,-118.48246897,-2.0
473709403418292224,Jos,@FrankVeeee @NickSwagyPYoung apparently James Harden got two votes for defense team.....#swaggyD,33.7522627,-117.9441936,0
473709405985193984,Brahim ,@Senor_Lucas @SarahhMaclennan hey I'm just the devil...,34.29779916,-118.51105085,0
473709405603905536,Jenn,I'm freeeee today was a loooong day,34.10998577,-117.52738405,0
473709407000203265,Christina,Watching jackass #2 ,33.89888504,-117.57658286,-4.0
473709407532896256,SingToMe,Looks like I'm going to be up all night... Too nervous to sleep =/,33.8454471,-118.1919524,0.0
473709407587799040,Daddy,That new drake shit go hard,33.88417299,-117.22964726,-2.5
473709408333991936,Peeta Bread,What ever happened to. Snoop lion?,34.1454753,-117.6740536,0
473709409781047296,Jaime,@CHlLDHOODRUINER: What in ur head made u think a nigga gon believe this? http://t.co/5oI95gdc6Xdamn,34.12169238,-117.57988339,0
473709410020122625,Monarch,been played way to many times I don't even feel it anymore..    jk that shit hurts every damn time.,34.1156537,-118.2376271,-3.3333333333333335
473709410296946688,Dana Clay,@SarahSnitch I just saw. I felt meh,34.00816555,-118.47513079,0
473709412515708928,Olivia Ohanian,@Sophierosee18 yeah last night I did!,34.15254345,-118.39069621,1.0
473709413195591681,Jordan,CONCENTRATE,33.993031,-117.9464474,0
473709413895647235,Jay Martz,@DelaneyyJo maybe.......,33.82696913,-118.04947863,0
473709415020126208,wut .,@ItsOnlyRafa omg !!!!,34.0572451,-117.6448763,0
473709414763880449,Mike,@thatbitchlily Sunday! Do you work,33.8705278,-118.116675,0
473709415653052417,Yung Ant,@ethanalloway made your dirty texts famous,33.87272129,-117.91162181,-2.0
473709416098054144,Paulina.,San Fran minimum wage: $10.74 Seattle: $15 ,34.18841627,-118.38976331,0
473709415284355072,"",@AshleyTheMighty ,33.87793906,-118.15787506,0
473709416416837632,Diane,I'm so unsure of what I want for myself as of right now,33.73606967,-117.91712637,0.0
473709420606541824,Heather Rapacz,I love you  @dominiqueryes http://t.co/MSMgfmEDiZ,33.69339039,-118.01553243,3.0
473709421407633409,Yves Saint LAURENt,"@_arissssa: I don't send nudes but for lolo, yass (;   Lol ",34.12549753,-117.78235836,3.0
473709422124863489,                ,"""@KayanaSmith: When your ex say they miss you  https://t.co/VXYx488grT"" how i feel rn",33.9265732,-118.2828712,-2.0
473709422963732480,Anakin Skywalker,I miss my brothers and sister ,34.19121463,-118.3312151,-2.0
473709423270330368,JorgeX5,I wish I had Netflix,34.1074561,-117.4102071,1.0
473709424213626881,Robbey Arrington,@jcup13galin ya dude epic,33.66095027,-117.90209279,0
473709424905707520,Clarissa Garcia ,Very thankful for my wonderful parents.,34.01686806,-118.08114605,3.0
473709425148968960,Pizza God,@YouStaySassySD can't really tell tbh but I'd guess 32B possibly C,34.01773074,-118.41442606,0
473709425153150976,egyptian,"I slapped my girl, she called the Feds",34.07011773,-118.20874475,0
473709425568387072,tease,people try to expose what's wrong with you because they can't handle everything that's right about you ,33.88539011,-117.85203593,-1.5
473709427292241920,REZ,"@lexaa_loveee nah yo no mi pase, tu te pasastes con 13 damn my Spanish bad lol",34.02310987,-118.26810885,-1.25
473709428189822976,carolyne,@brriiannna Brianna I miss you like crazy,34.20189396,-118.19439943,-0.6666666666666666
473709430714798080,Elizabeth Ruiz,@ejtuplano I kept the important stuff. Don't worry. ,33.81539575,-118.26797467,-0.5
473709430190514176,asael,"""U needa act right then i'll give ya the new air jordans"" ",33.88713723,-118.19869393,-2.0
473709433126526976,Ashley Cone,@nikkirhinee you got this bubs ,34.12488397,-118.01843181,0
473709434384830464,Domenic,Zot zot,33.62032926,-117.92855604,0
473709434628104192,fairy princess,The blank stares from my cats is what really makes everyday brighter,33.72318428,-118.04506472,0
473709434494263297,ElizabethMarie A,@Will_Ham21 @buuuhrisa you guys are violent ,33.96504133,-118.128984,-3.0
473709435307577344,Jesse =D,Second night in a row where I just feel empty. Goodnight.,33.71535508,-117.85768359,-1.0
473709437215973376,Diana,Is my fucking charger downstairs ,33.96120396,-118.17618389,-4.0
473709437933191169,SquirtleBoy Q,This weekend was perfect. Now its time to go back to reality and start saving again. I spent all my paycheck already.,33.86934266,-118.17284613,3.0
473709438478479361,DJ,Now I'm done ,34.01240004,-118.07182133,0
473709438084214784,Daniel Minaj,@alondrismeow lol,34.08574711,-118.17526083,3.0
473709439296348162,dessy,Lol guys are so funny like especially when they get jealous.,33.7977371,-118.1910031,1.75
473709439707410432,uqpnus,"Sebastian, I want to go see the fault in our stars Friday...""Is that the new chick flick all the girls are raging about?"" - @Sebocuban09",34.15665067,-118.15842346,1.0
473709439841619968,Dill,@Yungfredoo http://t.co/qif1nZwshe happy bday Alfred :),34.00518312,-118.166548,3.0
473709440252641280,Insane,Im so quick to be mad ,34.0784924,-118.2975429,-3.0
473709440722415616,LUIS BEAR,Fuck you jesse,33.9739576,-118.1775581,-4.0
473709440718213120,Daddy,0-100,33.88420202,-117.2296705,0
473709440940515329,Geraldine Gloria,SUCH FRIENDS I HAVE RIGHT NOW,34.07867085,-118.10983521,0
473709442211381248,crlos GUVR,@MikeCatherwood follow back primo!@CHERUBlamusica @loveline @drdrew,33.98641841,-118.04878671,0
473709442362380288,-,My essay will be done by tomorrow night!! As well as all my math hw,34.0630057,-118.22852866,0
473709442626633728,SHERI ,@AwkwardEP lmao now that some funny shit,33.8758814,-118.1566359,1.3333333333333333
473709443058642944,Kayla Wilson,"@MyDixieNormus48 why, you can finally buy playboys ",33.67385904,-117.38064425,0
473709444086251521,Chef,And I always get sick from my stomach,34.05446195,-117.66183556,-2.0
473709444073652224,marin ,@qmoniicaaa I miss you ,34.04749336,-117.49236211,-2.0
473709446921588737,Jordan, Eyes (:,33.89549962,-118.40721259,0
473709448146341889,Yung Ant,@sophiamonteyne yolo,33.87272129,-117.91162181,0
473709450386079744,David Akinshilo,Why can't you trust the kid?,34.2492163,-118.5214859,1.0
473709452009275392,Alex Dennard,Just call me Chinolicious,33.82778872,-117.92553287,0
473709457315069952,"",@geomammaa down! (:&lt;,34.07292443,-117.61943931,0
473709457210617856,abbz,@kaitlynnekimm ,33.63446074,-117.8413157,0
473709458040705024,Glo,"fuck 11:11 wishes . i made a wish , then looked in the mirror &amp; nothing changed bruhh",33.964829,-118.2668329,-0.6666666666666666
473709458397212672,b,"I need to be 18 already, being a minor makes life very difficult",34.12634691,-117.712878,-1.0
473709458669858816,Niaa,I have to sleep with a pillow in between my legs it's a habit.,33.84986346,-117.93521586,0
473709458711797761,Christian Whitman,I have 6 hours left of high school!! Goes by so quick. Damn I'm going crazy at school tomorrow.,34.08568194,-117.9334829,-3.0
473709459030564866,Pepper,: hmmmm i dont really know tbh,34.11972259,-117.61603081,0
473709459731017728,m a d d y,I had a dream that I but JB in jail,33.66098829,-118.00056828,1.0
473709459915550720,haley,@Kayy_88 that's why we get along so well ,33.98176448,-118.0423163,0
473709460800958464,Matthew ,@__gmo the night you threw up at McDonalds,33.92279117,-118.09539834,0
473709461388144640,Harrison Hudson,Sunken city by the ocean,33.59394101,-117.64395701,0
473709461484208129,Nini,LMFAOOOOO http://t.co/hXDr7PBn26,33.93688182,-118.18549463,0
473709461945610240,Captain America ,Can finals &amp; this week be over already ?! ,34.2382167,-118.41785687,0
473709461903654912,George Soliman,At The Donkey w Brett #pasadena #blinddonkey @ The Blind Donkey http://t.co/TrRGsJX7tP,34.14677031,-118.14926803,-1.0
473709462155714560,_oraliaa,Lol it's cool delete my comment I don't know why you trippin when I didn't say anything wrong but the truth ,34.01736649,-118.14487923,0.6666666666666666
473709462272737280,Yash Anand,"@babymaysee that gym is so shitty, them niggas serve you free pizza.",33.8642533,-118.09970312,-2.3333333333333335
473709462415368193,eli ,Why does he fart so much ,33.83161375,-117.92959755,0
473709465619791872,XaviJavi,"@BeyonceTapia AND THAT MADE HER SAY THAT COMMENT, NOW IF U DIDNT SAY THAT SELENA WOULDVE NEVER SAID THAT SO TECHNICALLY U WOOD START IT",34.01246446,-117.49814612,0
473709466454470657,Lexie Flores,Gn,33.9602354,-117.3429498,0
473709467071025154,ad,"Ain't no such thing as satan, evil is what you make it",33.5801443,-117.2198719,-2.0
473709467616305153,YicKYeaK, your company :),34.15164798,-117.48271211,0
473709468992012288,"",I need to do modeling again I miss it ,33.83510859,-117.54175273,-2.0
473709469730238464,Alexxiss,Niggah I am trynna get a hold of you!! @damian41297,33.98860923,-117.97386013,0
473709469902200832,Youssef Saab,I wanna become a celebrity,33.97241665,-118.19326875,0
473709470309023744,angelica,literally walking in wedges today and i tripped like 5 times that's so sad,34.16733464,-118.36894518,0.0
473709470481006592,Jason,Math and science finals tomorrow,34.0430442,-118.1861695,0
473709471114338304,Destiny,Oomf should DM me,34.0849742,-117.6339261,0
473709472196857857,Shayna Kerry,@ashtonnp the best weekend with my best girlfriend we should hangout some time and read some more books,33.5962976,-117.83077399,3.0
473709472917893120,Stoops,Lol I knew you knew aha,33.94350751,-118.34850831,3.0
473709474239090689,d s s,"@twt_dota haha best hero build aku BS. Min 7 siap sange yasha. Min 15 siap radiance. And then bf,bm and tarrasque min 35",33.8297108,-117.9632023,2.6666666666666665
473709475204202496,2CUPB,"This shit krazy man smh, she like my 2nd mom",33.5865427,-117.1906209,-1.0
473709476583714816,Helena,"When I was little I couldn't wait to grow up. Now, all I want is to slow time down.",33.5741328,-117.24710897,1.0
473709479184175104,HDS,No joke arnold Palmer and fireball was probably the best choice,34.11455138,-117.87884155,1.3333333333333333
473709479809126400,Diana,?,33.96110054,-118.17600556,0
473709480090169344,Raheem,@Laflaree23 broooooo lmaooo,34.0242917,-117.665761,0
473709481155506176,Mike Philp,@domiDREtion @TayylorRaee heard that dre!,34.10599232,-117.84467137,0
473709481881120768,daisy.,Ha Ima just sit back and laugh at your pictures and read your #perfectcouple hashtags.     These hoes really ain't loyal,33.9591906,-118.2513148,2.0
473709480983928832,MB,still can't get over how  my MCM is,33.98924372,-118.05762777,0
473709484406091777,Savannah,luuuhhh my babyyy http://t.co/4eYCBSouSB,34.19972687,-118.65315604,0
473709485844725760,veinte uno,My left thigh hurts,33.98157086,-118.20000932,-2.0
473709485274726400,Aaron Prymus,@__KTM_ part of growing up sis. #effem,33.98666599,-118.4414291,1.0
473709486331265024,BrentonLoveBN,I don't got brownie mix tho ,34.16763604,-117.42669418,0
473709486561968128,Hannah,"""@Jessicaa_Planas: @Gnarlywaves14: Im so salty towards deckard. Just sayin""I seriosuly hate how he waljed in smiling everyday",34.0065625,-117.3642466,-0.5
473709488373895168,anessa J. Castillo,@stevie_lepirate I do expand I like all the songs you tell me about I just tell you otherwise cause you're annoying ,34.18399111,-118.3499671,0.3333333333333333
473709488906596352,ROWE,Y'all pump these thots heads up with these pics on ig the world is crazy,33.77488684,-118.17337147,-2.0
473709488844075008,Emilia,I guess it's true I'm not good at a one night stand,34.1112866,-117.57614787,2.5
473709489141850112,Kristopher Reyes,How about we go and save the night. Let's save the night.,33.93204339,-117.57080911,2.0
473709489263476736,freddy gomez :D,@CYBERCHlLD im down! ;),34.2857266,-118.3919243,0
473709490232381441,Kyle Williams,Thanks Bloomingdales for giving me a 500 dollar gift card if I spend 2500!,33.66426005,-117.99705184,2.0
473709491507036163,Mondo ,"Do you like seeing me beg for you?,",34.0745178,-117.8698996,2.0
473709491817422849, Julia ,@oliviaalight we need them to hold up the poles tho...,34.14602862,-118.49472246,0
473709493872644096,Priscilla Garcia ,Let's take a moment to talk about #Rihanna's outfit #nipples,34.21634421,-118.40395146,0
473709493948137472,Annabellaa,Im surprised our principle didn't sock the security in the face,34.1242534,-117.35853505,0
473709493952724992,Yash Anand,@Allisonenciso_ imig,33.86425314,-118.10005671,0
473709495919468544,amber,@_arianyyy awwww lmfao her stanky leg move ,33.78487815,-118.26661586,4.0
473709496481492992,Ignacio,"Ask your parents  ""@0utcvst: whats sex""",34.1133897,-117.4074749,0
473709498448625664,Xochitl,Angie was one of my favorite seniors,33.82902431,-118.24364487,2.0
473709500096974848,Brandon Caballero,"So yeah, I'm bored",33.88598414,-117.77054968,-0.5
473709502114459648,Daniela Bustamante,"They don't talk to me anymore. But you know what, I'm better off by myself anyways. This is EXACTLY why I'm single.",34.07253734,-117.32350384,2.0
473709505381822464,june17,"""@rodrigoeff99: @AshleyYvette3 Rio Roma.?""yes ",33.9644738,-118.1415228,1.0
473709507399659520,Angel Baby,"The dentist was pretty good, surprisingly.   ",34.027698,-118.1861573,2.0
473709508582064128,baw trin,lol I'm so nice. ,33.99493468,-118.34660704,3.0
473709511270621184,Dezy ,Ain't gunna lie you got it all but I won't let you know that in person.,33.88696653,-118.20381841,0
473709516307963904,JP3,If that bitch look good and her ass real fat I'm gunna run a track with my niggas #youngbano,33.82606583,-118.27606663,-2.75
473709517260070912,Rillian,...@enewman_xo HA! I don't have parents! Jokes on you.,33.7941169,-117.9169206,2.0
473709521106239488,RobertIsMyWorld,Idk who u think u are ! But Ik u ain't gonna do that shitt!! Especially to my cousin!!!,33.8681811,-118.0810145,0
